0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
74,0.37604,0.15877,0.36769,0.37883,0.33705,0.38162,0.16156,0.3649,0.37883,0.35655,0.18106,0.15877,0.12256,0.15042,0.2117,0.16713,0.11978,0.12256,0.14485,0.1337,0.54596,0.14763,0.52368,0.2312,0.20613,0.4234,0.55989,0.22841,0.25627
75,0.49109,0.21883,0.60051,0.51399,0.44784,0.50382,0.16539,0.59542,0.52926,0.47328,0.30534,0.61578,0.089059,0.36896,0.42748,0.36641,0.62595,0.19593,0.43003,0.52163,0.14249,0.43257,0.19593,0.25445,0.21374,0.47583,0.1883,0.26718,0.34351
76,0.5137,0.26027,0.52055,0.52283,0.51598,0.52283,0.23744,0.51826,0.52511,0.53196,0.56849,0.22146,0.50228,0.52055,0.48858,0.54566,0.20091,0.5,0.54795,0.5137,0.13699,0.1895,0.24201,0.10046,0.22374,0.44749,0.43836,0.19635,0.47945
77,0.45766,0.17339,0.47782,0.46976,0.45161,0.44153,0.21573,0.47177,0.47581,0.45363,0.35282,0.61089,0.21573,0.42137,0.49798,0.42339,0.60887,0.34677,0.48589,0.53831,0.22581,0.25202,0.10282,0.34879,0.3125,0.59274,0.41935,0.37097,0.31653
78,0.3296,0.29821,0.30269,0.30717,0.34081,0.31614,0.23767,0.29372,0.30717,0.32287,0.19731,0.21076,0.14126,0.13229,0.1704,0.15022,0.19507,0.13453,0.11435,0.1278,0.30942,0.2287,0.2287,0.23094,0.24439,0.38117,0.19955,0.26457,0.20852
79,0.37864,0.097087,0.38641,0.37282,0.37087,0.39806,0.093204,0.4,0.39029,0.38252,0.40583,0.45437,0.28155,0.44466,0.54175,0.3534,0.40777,0.23883,0.37476,0.48544,0.13981,0.16117,0.14563,0.21165,0.26602,0.4466,0.29515,0.3068,0.37864
80,0.38551,0.088785,0.41822,0.39252,0.35047,0.38318,0.095794,0.40888,0.40187,0.36682,0.35047,0.48598,0.22196,0.44159,0.49065,0.34346,0.46028,0.28271,0.3972,0.49766,0.1729,0.091121,0.13551,0.1729,0.21729,0.40187,0.22664,0.21963,0.33645
81,0.50213,0.13191,0.50851,0.50213,0.49362,0.5,0.1383,0.49787,0.5,0.49787,0.15532,0.50851,0.20851,0.18298,0.27234,0.22979,0.38298,0.23617,0.18723,0.1617,0.25106,0.11277,0.14681,0.22979,0.18936,0.52553,0.44468,0.23617,0.41489
82,0.43621,0.35391,0.42593,0.42798,0.43004,0.43827,0.40329,0.4177,0.44239,0.43004,0.33333,0.16461,0.30247,0.27778,0.2716,0.33539,0.082305,0.26337,0.33128,0.31481,0.2428,0.098765,0.10905,0.13786,0.20576,0.36626,0.43827,0.1749,0.38889
83,0.39948,0.12272,0.45953,0.45431,0.3577,0.41775,0.1906,0.45431,0.46736,0.36815,0.15405,0.3342,0.070496,0.15144,0.24543,0.10183,0.26893,0.086162,0.13577,0.16971,0.065274,0.15666,0.22977,0.17232,0.19582,0.44909,0.37859,0.21149,0.34987
